Location ID,Location,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
LA-033,East Baton Rouge Parish,66.56,93,5.94,60.62
LA-035,East Carroll Parish,56.05,80,2.71,53.34
LA-037,East Feliciana Parish,70.56,101,8.59,61.97
LA-039,Evangeline Parish,62.91,80,3.8,59.11
LA-041,Franklin Parish,62.5,102,8.35,54.15
LA-043,Grant Parish,62.03,95,6.2,55.83
LA-045,Iberia Parish,54.79,44,-4.07,58.86
LA-047,Iberville Parish,62.7,79,3.14,59.56
LA-049,Jackson Parish,61.26,94,6.87,54.39
LA-051,Jefferson Parish,65.42,77,3.68,61.74
LA-053,Jefferson Davis Parish,53.47,40,-5.32,58.79
LA-055,Lafayette Parish,58.06,56,-0.88,58.94
LA-057,Lafourche Parish,59.97,60,-2.14,62.11
LA-059,La Salle Parish,64.07,102,7.68,56.39
LA-061,Lincoln Parish,58.97,92,5.87,53.1
LA-063,Livingston Parish,74.29,110,12.2,62.09
LA-065,Madison Parish,59.77,93,6.24,53.53
LA-067,Morehouse Parish,56.96,83,3.62,53.34
LA-069,Natchitoches Parish,56.69,86,3.68,53.01
LA-071,Orleans Parish,61.9,65,0.74,61.16
LA-073,Ouachita Parish,60.85,96,7.4,53.45
LA-075,Plaquemines Parish,63.69,79,2.29,61.4
LA-077,Pointe Coupee Parish,61.14,80,1.75,59.39
LA-079,Rapides Parish,64.47,98,7.16,57.31
LA-081,Red River Parish,53.52,82,2.42,51.1
LA-083,Richland Parish,61.81,96,8.09,53.72
LA-085,Sabine Parish,56.26,85,4.47,51.79
LA-087,St. Bernard Parish,60.75,64,-0.73,61.48
LA-089,St. Charles Parish,63.18,70,1.41,61.77
LA-091,St. Helena Parish,74.56,108,11.26,63.3
LA-093,St. James Parish,62.31,70,1.02,61.29
LA-095,St. John the Baptist Parish,64.91,82,3.72,61.19
LA-097,St. Landry Parish,59.75,70,0.67,59.08
LA-099,St. Martin Parish,57.77,55,-1.75,59.52
LA-101,St. Mary Parish,50.77,24,-9.53,60.3
LA-103,St. Tammany Parish,67.67,92,5.82,61.85
LA-105,Tangipahoa Parish,73.76,107,10.76,63
LA-107,Tensas Parish,58.09,84,3.49,54.6
LA-109,Terrebonne Parish,51.75,21,-10.33,62.08
LA-111,Union Parish,59.32,93,6.55,52.77
LA-113,Vermilion Parish,51.01,31,-7.19,58.2
LA-115,Vernon Parish,57.54,75,1.71,55.83
LA-117,Washington Parish,75.81,110,13.26,62.55
LA-119,Webster Parish,55.71,89,4.9,50.81
LA-121,West Baton Rouge Parish,62.97,83,3.47,59.5
LA-123,West Carroll Parish,54.25,69,0.89,53.36
LA-125,West Feliciana Parish,63.66,83,3.57,60.09
LA-127,Winn Parish,61.02,90,5.61,55.41
ME-001,Androscoggin County,49.08,95,4.41,44.67
ME-003,Aroostook County,50.55,124,12.57,37.98
ME-005,Cumberland County,51.08,105,6.42,44.66
ME-007,Franklin County,51.69,113,7.4,44.29
ME-009,Hancock County,57.95,123,12.13,45.82
ME-011,Kennebec County,49.44,110,6.49,42.95
ME-013,Knox County,53.59,108,7.11,46.48
ME-015,Lincoln County,50.37,98,5.69,44.68
ME-017,Oxford County,50.72,108,6.89,43.83
ME-019,Penobscot County,53.3,124,11.49,41.81
ME-021,Piscataquis County,53.5,126,12.01,41.49
ME-023,Sagadahoc County,50.49,102,5.94,44.55
ME-025,Somerset County,51.09,122,9.8,41.29
ME-027,Waldo County,53.75,117,8.91,44.84
ME-029,Washington County,54.75,113,10.4,44.35
ME-031,York County,53.34,110,8.83,44.51
MD-001,Allegany County,36.71,49,-0.75,37.46
MD-003,Anne Arundel County,43.99,77,1.59,42.4
MD-005,Baltimore County,44.93,77,1.62,43.31
MD-009,Calvert County,44.48,75,1.59,42.89
MD-011,Caroline County,41.88,52,-1.5,43.38
MD-013,Carroll County,43.28,75,0.96,42.32
MD-015,Cecil County,47.97,97,4.24,43.73
MD-017,Charles County,40.47,51,-1.7,42.17
MD-019,Dorchester County,43.18,63,-0.26,43.44
MD-021,Frederick County,41.96,66,0.17,41.79
MD-023,Garrett County,42.9,37,-2.46,45.36
MD-025,Harford County,47.95,96,4.27,43.68
MD-027,Howard County,43.39,71,0.95,42.44
MD-029,Kent County,43.98,74,1.19,42.79
MD-031,Montgomery County,40.58,60,-0.95,41.53
MD-033,Prince George's County,43.51,76,1.25,42.26
MD-035,Queen Anne's County,43.34,66,0.39,42.95
MD-037,St. Mary's County,42.92,66,0.56,42.36
MD-039,Somerset County,39.07,36,-3.55,42.62
MD-041,Talbot County,43.98,67,0.55,43.43
MD-043,Washington County,39.71,71,0.61,39.1
MD-045,Wicomico County,40.58,43,-3.03,43.61
MD-047,Worcester County,37.67,28,-5.38,43.05
MD-510,Baltimore City,44.72,80,1.92,42.8
MD-511,"Washington, D.C.",42.78,77,1.19,41.59
MA-001,Barnstable County,48.02,92,4.51,43.51
MA-003,Berkshire County,47.52,83,2.14,45.38
MA-005,Bristol County,48.5,92,3.93,44.57
MA-007,Dukes County,47.78,95,4.88,42.9
MA-009,Essex County,39.23,34,-3.51,42.74
MA-011,Franklin County,47.85,82,2.9,44.95
MA-013,Hampden County,50.86,102,4.52,46.34
MA-015,Hampshire County,48.92,92,3.17,45.75
MA-017,Middlesex County,42.88,57,-0.55,43.43
MA-019,Nantucket County,43.29,82,1.66,41.63
MA-021,Norfolk County,46.06,71,1.09,44.97
MA-023,Plymouth County,50.35,98,5.33,45.02
MA-025,Suffolk County,41.95,42,-2.33,44.28
MA-027,Worcester County,48.38,85,3.88,44.5
MI-001,Alcona County,30.68,79,2,28.68
MI-003,Alger County,37.55,108,5.21,32.34
MI-005,Allegan County,37.29,89,3.12,34.17
MI-007,Alpena County,32.35,100,3.24,29.11
MI-009,Antrim County,34.06,84,2.4,31.66
MI-011,Arenac County,29.88,83,1.54,28.34
MI-013,Baraga County,39.68,119,7.31,32.37
MI-015,Barry County,37.01,97,3.9,33.11
MI-017,Bay County,30.51,77,1.58,28.93
MI-019,Benzie County,36.04,109,4.53,31.51
MI-021,Berrien County,37.19,61,0.73,36.46
MI-023,Branch County,38.51,94,4.08,34.43
MI-025,Calhoun County,36.53,87,2.88,33.65
MI-027,Cass County,38.28,83,2.37,35.91
MI-029,Charlevoix County,34.37,93,3.44,30.93
MI-031,Cheboygan County,33.09,105,4.16,28.93
MI-033,Chippewa County,37.55,111,5.51,32.04
MI-035,Clare County,32.13,88,2.55,29.58
MI-037,Clinton County,31.49,70,0.75,30.74
MI-039,Crawford County,30.02,49,-0.55,30.57
MI-041,Delta County,33.41,92,2.51,30.9
MI-043,Dickinson County,31.8,86,2.02,29.78
MI-045,Eaton County,34.73,88,2.98,31.75
MI-047,Emmet County,35.59,113,5.64,29.95
MI-049,Genesee County,27.35,36,-2.69,30.04
MI-051,Gladwin County,30.57,81,1.73,28.84
MI-053,Gogebic County,39.38,112,6.63,32.75
MI-055,Grand Traverse County,33.59,100,3.06,30.53
MI-057,Gratiot County,30.96,72,0.91,30.05
MI-059,Hillsdale County,37.49,90,3.38,34.11
MI-061,Houghton County,35.83,114,5.29,30.54
MI-063,Huron County,29,55,-0.58,29.58
MI-065,Ingham County,31.52,68,0.83,30.69
MI-067,Ionia County,35.68,97,4,31.68
MI-069,Iosco County,29.33,70,0.55,28.78
MI-071,Iron County,34.86,101,4.21,30.65
MI-073,Isabella County,33.06,90,3.33,29.73
MI-075,Jackson County,31.94,59,0.52,31.42
MI-077,Kalamazoo County,35.78,69,1.26,34.52
MI-079,Kalkaska County,32.19,66,0.78,31.41
MI-081,Kent County,37.42,98,4.59,32.83
MI-083,Keweenaw County,37.56,122,8.2,29.36
MI-085,Lake County,37.17,104,4.62,32.55
MI-087,Lapeer County,29.2,49,-0.66,29.86
MI-089,Leelanau County,35.41,116,5.13,30.28
MI-091,Lenawee County,32.08,61,0.37,31.71
MI-093,Livingston County,27.93,34,-2.47,30.4
MI-095,Luce County,39.37,119,7.3,32.07
MI-097,Mackinac County,37.78,115,7.03,30.75
MI-099,Macomb County,27.21,31,-2.94,30.15
MI-101,Manistee County,37.58,114,6,31.58
MI-103,Marquette County,36.64,104,5.07,31.57
MI-105,Mason County,38.22,118,7.19,31.03
MI-107,Mecosta County,35.3,98,3.91,31.39
MI-109,Menominee County,31.88,84,1.86,30.02
MI-111,Midland County,31.15,81,2.02,29.13
MI-113,Missaukee County,32.11,86,2.23,29.88
MI-115,Monroe County,29.17,38,-1.89,31.06
MI-117,Montcalm County,36.07,99,4.55,31.52
MI-119,Montmorency County,29.2,71,0.77,28.43
MI-121,Muskegon County,36.86,106,4.82,32.04
MI-123,Newaygo County,36.97,98,4.52,32.45
MI-125,Oakland County,26.77,23,-3.81,30.58
MI-127,Oceana County,38.51,113,6.79,31.72
MI-129,Ogemaw County,30.5,81,1.66,28.84
MI-131,Ontonagon County,38.76,117,7.13,31.63
MI-133,Osceola County,34.27,92,3.24,31.03
MI-135,Oscoda County,29.31,66,0.5,28.81
MI-137,Otsego County,30.7,62,0.45,30.25
MI-139,Ottawa County,35.75,89,2.82,32.93
MI-141,Presque Isle County,32.43,99,3.4,29.03
MI-143,Roscommon County,30.95,72,1.37,29.58
MI-145,Saginaw County,30.28,70,0.8,29.48
MI-147,St. Clair County,26.51,22,-4.05,30.56
MI-149,St. Joseph County,36.48,83,2.24,34.24
MI-151,Sanilac County,28.16,45,-1.84,30
MI-153,Schoolcraft County,38.2,116,6.74,31.46
MI-155,Shiawassee County,29.1,51,-0.89,29.99
MI-157,Tuscola County,29.61,66,0.12,29.49
MI-159,Van Buren County,37.27,78,1.84,35.43
MI-161,Washtenaw County,29.59,49,-0.16,29.75
MI-163,Wayne County,27.89,33,-2.66,30.55
MI-165,Wexford County,35.43,96,3.53,31.9
MN-001,Aitkin County,31.85,106,4.89,26.96
MN-003,Anoka County,25.47,28,-3.74,29.21
MN-005,Becker County,23.23,53,-0.52,23.75
MN-007,Beltrami County,24.86,81,1.35,23.51
MN-009,Benton County,31.57,100,4.88,26.69
MN-011,Big Stone County,20.73,39,-1.88,22.61
MN-013,Blue Earth County,26.72,43,-2.13,28.85
MN-015,Brown County,23.45,28,-4.38,27.83
MN-017,Carlton County,31.54,94,3.57,27.97
MN-019,Carver County,22.06,11,-6.48,28.54
MN-021,Cass County,26.88,78,1.32,25.56
MN-023,Chippewa County,23.68,56,-1.04,24.72
MN-025,Chisago County,28.61,56,-0.67,29.28
MN-027,Clay County,22.88,72,1.17,21.71
MN-029,Clearwater County,24.75,76,1.18,23.57
MN-031,Cook County,38.1,124,8.81,29.29
MN-033,Cottonwood County,22.1,22,-4.76,26.86
MN-035,Crow Wing County,29.83,97,4.1,25.73
MN-037,Dakota County,23.74,17,-5.59,29.33
MN-039,Dodge County,32.35,77,2.1,30.25
MN-041,Douglas County,24.39,56,-0.43,24.82
MN-043,Faribault County,27.59,47,-2.02,29.61
MN-045,Fillmore County,38.04,104,6.01,32.03
MN-047,Freeborn County,29.32,46,-1.5,30.82
MN-049,Goodhue County,26.89,36,-2.91,29.8
MN-051,Grant County,21.61,39,-1.85,23.46
MN-053,Hennepin County,23.21,15,-5.78,28.99
MN-055,Houston County,36.01,94,3.73,32.28
MN-057,Hubbard County,24.32,49,-0.89,25.21
MN-059,Isanti County,28.82,63,0.02,28.8
MN-061,Itasca County,28.24,97,2.84,25.4
MN-063,Jackson County,24.72,35,-2.76,27.48
MN-065,Kanabec County,31.03,86,3.12,27.91
MN-067,Kandiyohi County,23.57,44,-1.78,25.35
MN-069,Kittson County,24.14,103,3.95,20.19
MN-071,Koochiching County,31.63,121,6.02,25.61
MN-073,Lac qui Parle County,23.23,59,-0.66,23.89
MN-075,Lake County,37.01,125,8.39,28.62
MN-077,Lake of the Woods County,22.6,60,-0.29,22.89
MN-079,Le Sueur County,25.08,29,-4.05,29.13
MN-081,Lincoln County,25.29,71,0.72,24.57
MN-083,Lyon County,23.71,53,-1.13,24.84
MN-085,McLeod County,19.05,5,-8.57,27.62
MN-087,Mahnomen County,22.47,54,-0.53,23
MN-089,Marshall County,21.94,74,1.33,20.61
MN-091,Martin County,25.86,38,-2.76,28.62
MN-093,Meeker County,24.22,46,-1.92,26.14
MN-095,Mille Lacs County,29.42,77,1.92,27.5
MN-097,Morrison County,29.04,89,3.18,25.86
MN-099,Mower County,33.73,79,2.09,31.64
MN-101,Murray County,19.27,11,-6.77,26.04
MN-103,Nicollet County,22.6,12,-6.37,28.97
MN-105,Nobles County,21.54,19,-5.54,27.08
MN-107,Norman County,22.96,74,1.53,21.43
MN-109,Olmsted County,34.74,92,3.79,30.95
MN-111,Otter Tail County,23.72,54,-0.29,24.01
MN-113,Pennington County,21.18,61,-0.1,21.28
MN-115,Pine County,30.75,77,1.98,28.77
MN-117,Pipestone County,20.53,21,-4.46,24.99
MN-119,Polk County,21.7,72,0.57,21.13
MN-121,Pope County,22.69,43,-1.73,24.42
MN-123,Ramsey County,24.5,27,-4.63,29.13
MN-125,Red Lake County,21.59,62,0.05,21.54
MN-127,Redwood County,21.79,31,-4.14,25.93
MN-129,Renville County,21.26,16,-5.18,26.44
MN-131,Rice County,28.33,47,-0.99,29.32
MN-133,Rock County,20.91,15,-5.12,26.03
MN-135,Roseau County,23.59,88,2.32,21.27
MN-137,St. Louis County,35.1,124,7.9,27.2
MN-139,Scott County,22.79,14,-6.16,28.95
MN-141,Sherburne County,29.65,81,1.94,27.71
MN-143,Sibley County,20.75,6,-7.84,28.59
MN-145,Stearns County,29.06,92,3.65,25.41
MN-147,Steele County,31.84,80,2.22,29.62
MN-149,Stevens County,21.13,38,-2.18,23.31
MN-151,Swift County,21.1,28,-3.05,24.15
MN-153,Todd County,28.29,90,3.24,25.05
MN-155,Traverse County,21.5,53,-0.6,22.1
MN-157,Wabasha County,29.16,46,-1.47,30.63
MN-159,Wadena County,25.62,64,0.25,25.37
MN-161,Waseca County,30.54,75,1.36,29.18
MN-163,Washington County,25.84,35,-3.6,29.44
MN-165,Watonwan County,26.41,49,-1.65,28.06
MN-167,Wilkin County,21.06,44,-1.12,22.18
MN-169,Winona County,34.92,87,3.05,31.87
MN-171,Wright County,25.01,39,-2.62,27.63
MN-173,Yellow Medicine County,25.3,68,0.66,24.64
MS-001,Adams County,64.39,101,7.66,56.73
MS-003,Alcorn County,55.37,75,1.84,53.53
MS-005,Amite County,76.37,118,14.8,61.57
MS-007,Attala County,63.11,104,9.89,53.22
MS-009,Benton County,61.47,97,6.97,54.5
MS-011,Bolivar County,55.82,86,3.94,51.88
MS-013,Calhoun County,52.89,67,-0.92,53.81
MS-015,Carroll County,57.5,84,4.4,53.1
MS-017,Chickasaw County,56.03,75,2.43,53.6
MS-019,Choctaw County,60.86,95,6.86,54
MS-021,Claiborne County,60.26,93,5.19,55.07
MS-023,Clarke County,63.61,98,5.77,57.84
MS-025,Clay County,59.93,97,6.77,53.16
MS-027,Coahoma County,51.18,60,-0.66,51.84
MS-029,Copiah County,69.47,119,13.74,55.73
MS-031,Covington County,68.79,110,11.13,57.66
MS-033,DeSoto County,58.44,96,6.78,51.66
MS-035,Forrest County,72.62,114,12.55,60.07
MS-037,Franklin County,71.77,112,13.03,58.74
MS-039,George County,68.5,89,4.45,64.05
MS-041,Greene County,71.79,105,10.16,61.63
MS-043,Grenada County,55.4,78,2.44,52.96
MS-045,Hancock County,62.01,62,-0.62,62.63
MS-047,Harrison County,62.2,62,-0.68,62.88
MS-049,Hinds County,69.29,120,16.18,53.11
MS-051,Holmes County,60.29,99,7.56,52.73
MS-053,Humphreys County,59.36,97,6.57,52.79
MS-055,Issaquena County,58.05,87,5.01,53.04
MS-057,Itawamba County,56.81,80,3.1,53.71
MS-059,Jackson County,64.31,70,1.22,63.09
MS-061,Jasper County,65.39,100,7.34,58.05
MS-063,Jefferson County,61.52,94,5.24,56.28
MS-065,Jefferson Davis County,68.64,109,10.26,58.38
MS-067,Jones County,70.58,113,12.13,58.45
MS-069,Kemper County,57.02,86,2.67,54.35
MS-071,Lafayette County,56.72,82,2.81,53.91
MS-073,Lamar County,72.74,113,12.41,60.33
MS-075,Lauderdale County,56.3,72,0.15,56.15
MS-077,Lawrence County,66.9,104,8.86,58.04
MS-079,Leake County,66.77,110,12.54,54.23
MS-081,Lee County,53.86,70,0.51,53.35
MS-083,Leflore County,56.41,84,3.89,52.52
MS-085,Lincoln County,69.18,111,10.46,58.72
MS-087,Lowndes County,56.55,84,3.52,53.03
MS-089,Madison County,66.94,117,14.45,52.49
MS-091,Marion County,71.01,108,10.7,60.31
MS-093,Marshall County,60.3,100,6.49,53.81
MS-095,Monroe County,59.78,93,5.77,54.01
MS-097,Montgomery County,57.37,85,4.16,53.21
MS-099,Neshoba County,63.71,103,8.57,55.14
MS-101,Newton County,62.53,94,6.08,56.45
MS-103,Noxubee County,57.61,92,5.47,52.14
MS-105,Oktibbeha County,61.18,98,8.38,52.8
MS-107,Panola County,57.58,85,3.85,53.73
MS-109,Pearl River County,71.46,102,9.38,62.08
MS-111,Perry County,72.58,110,11.45,61.13
MS-113,Pike County,68.5,94,6.89,61.61
MS-115,Pontotoc County,55.41,74,1.71,53.7
MS-117,Prentiss County,52.21,59,-1.74,53.95
MS-119,Quitman County,54.12,72,1.36,52.76
MS-121,Rankin County,70.17,120,16.35,53.82
MS-123,Scott County,68.95,119,14.04,54.91
MS-125,Sharkey County,59.2,96,6.26,52.94
MS-127,Simpson County,69.34,114,12.97,56.37
MS-129,Smith County,68.2,109,11.27,56.93
MS-131,Stone County,68.2,89,5.08,63.12
MS-133,Sunflower County,56.57,81,3.72,52.85
MS-135,Tallahatchie County,56.22,81,3.17,53.05
MS-137,Tate County,57.78,87,5.24,52.54
MS-139,Tippah County,56.91,81,2.65,54.26
MS-141,Tishomingo County,55.69,77,1.5,54.19
MS-143,Tunica County,57.24,87,5.34,51.9
MS-145,Union County,54.76,78,0.87,53.89
MS-147,Walthall County,70.58,102,9.1,61.48
MS-149,Warren County,62.62,102,9.35,53.27
MS-151,Washington County,57,79,3.8,53.2
MS-153,Wayne County,72.72,114,13.41,59.31
MS-155,Webster County,56.19,78,2.87,53.32
MS-157,Wilkinson County,69.38,106,9.96,59.42
MS-159,Winston County,62.41,101,8.56,53.85
MS-161,Yalobusha County,56.54,81,2.1,54.44
MS-163,Yazoo County,65.03,109,12.48,52.55
MO-001,Adair County,34.26,44,-2.87,37.13
MO-003,Andrew County,32.62,49,-3.02,35.64
MO-005,Atchison County,28.04,24,-6.53,34.57
MO-007,Audrain County,36.31,48,-1.77,38.08
MO-009,Barry County,50.02,100,5.58,44.44
MO-011,Barton County,35,32,-5.76,40.76
MO-013,Bates County,41.68,68,1.42,40.26
MO-015,Benton County,43.3,75,1.99,41.31
MO-017,Bollinger County,47.42,76,2.25,45.17
MO-019,Boone County,34.24,35,-4.2,38.44
MO-021,Buchanan County,32.03,42,-3.88,35.91
MO-023,Butler County,51.83,86,4.58,47.25
MO-025,Caldwell County,32.62,34,-4.18,36.8
MO-027,Callaway County,37.24,50,-1.01,38.25
MO-029,Camden County,44.02,78,2.65,41.37
MO-031,Cape Girardeau County,44.77,67,0.13,44.64
MO-033,Carroll County,33.15,32,-4.98,38.13
MO-035,Carter County,44.46,56,-0.69,45.15
MO-037,Cass County,40.75,70,1.07,39.68
MO-039,Cedar County,39.47,50,-1.52,40.99
MO-041,Chariton County,33.57,26,-5,38.57
MO-043,Christian County,48.23,95,5.03,43.2
MO-045,Clark County,32.45,43,-3.18,35.63
MO-047,Clay County,31.16,28,-5.88,37.04
MO-049,Clinton County,30.61,24,-6.11,36.72
MO-051,Cole County,38.44,60,-0.41,38.85
MO-053,Cooper County,37.04,49,-1.75,38.79
MO-055,Crawford County,47.99,99,7.37,40.62
MO-057,Dade County,43.48,79,2.14,41.34
MO-059,Dallas County,47.01,93,5.19,41.82
MO-061,Daviess County,34.1,54,-2.05,36.15
MO-063,DeKalb County,32.63,46,-3.33,35.96
MO-065,Dent County,48.45,95,6.08,42.37
MO-067,Douglas County,48.29,91,4.81,43.48
MO-069,Dunklin County,51.06,82,3.08,47.98
MO-071,Franklin County,43.97,89,4.62,39.35
MO-073,Gasconade County,43.01,89,3.94,39.07
MO-075,Gentry County,33.82,59,-1.7,35.52
MO-077,Greene County,46.67,93,4.69,41.98
MO-079,Grundy County,36.05,66,-0.18,36.23
MO-081,Harrison County,32.3,47,-3.19,35.49
MO-083,Henry County,42.32,77,1.7,40.62
MO-085,Hickory County,44.24,80,2.93,41.31
MO-087,Holt County,30.66,40,-4.52,35.18
MO-089,Howard County,33.73,32,-4.77,38.5
MO-091,Howell County,46.73,72,1.86,44.87
MO-093,Iron County,50.18,93,5.95,44.23
MO-095,Jackson County,34.92,41,-3.41,38.33
MO-097,Jasper County,40.16,50,-2.16,42.32
MO-099,Jefferson County,45.54,96,5.82,39.72
MO-101,Johnson County,39.88,69,-0.25,40.13
MO-103,Knox County,34.78,49,-2.39,37.17
MO-105,Laclede County,49.89,108,7.68,42.21
MO-107,Lafayette County,34.63,39,-4.26,38.89
MO-109,Lawrence County,46.94,91,3.94,43
MO-111,Lewis County,34.29,49,-2.52,36.81
MO-113,Lincoln County,40.71,78,2.44,38.27
MO-115,Linn County,37.4,63,-0.13,37.53
MO-117,Livingston County,37.85,72,1.28,36.57
MO-119,McDonald County,46.85,83,3.02,43.83
MO-121,Macon County,35.1,43,-2.93,38.03
MO-123,Madison County,50.18,90,5.25,44.93
MO-125,Maries County,43.92,87,3.68,40.24
MO-127,Marion County,35.14,46,-2,37.14
MO-129,Mercer County,32.12,41,-3.86,35.98
MO-131,Miller County,42.12,72,1.63,40.49
MO-133,Mississippi County,45.72,57,-0.84,46.56
MO-135,Moniteau County,36.45,42,-2.69,39.14
MO-137,Monroe County,36.24,49,-1.46,37.7
MO-139,Montgomery County,38.41,59,0.02,38.39
MO-141,Morgan County,40.72,64,0.09,40.63
MO-143,New Madrid County,45.95,53,-1.56,47.51
MO-145,Newton County,43.43,71,0.13,43.3
MO-147,Nodaway County,32.24,46,-2.82,35.06
MO-149,Oregon County,48.64,77,2.95,45.69
MO-151,Osage County,41.05,70,2.29,38.76
MO-153,Ozark County,51.2,107,8.16,43.04
MO-155,Pemiscot County,47.54,62,-0.07,47.61
MO-157,Perry County,45.77,80,2.65,43.12
MO-159,Pettis County,40.98,78,1.68,39.3
MO-161,Phelps County,47.57,102,6.86,40.71
MO-163,Pike County,36.86,49,-1.25,38.11
MO-165,Platte County,33.17,47,-2.65,35.82
MO-167,Polk County,45.24,87,4.15,41.09
MO-169,Pulaski County,47.46,101,5.98,41.48
MO-171,Putnam County,33.63,46,-2.66,36.29
MO-173,Ralls County,35.02,44,-2.38,37.4
MO-175,Randolph County,34.98,40,-3.3,38.28
MO-177,Ray County,31.41,26,-6.37,37.78
MO-179,Reynolds County,45.13,66,0.47,44.66
MO-181,Ripley County,52.04,90,5.14,46.9
MO-183,St. Charles County,44.2,103,6.29,37.91
MO-185,St. Clair County,40.27,57,-0.66,40.93
MO-186,Ste. Genevieve County,45.67,92,4.34,41.33
MO-187,St. Francois County,48.34,97,5.78,42.56
MO-189,St. Louis County,44.99,103,6.9,38.09
MO-195,Saline County,33.35,32,-5.33,38.68
MO-197,Schuyler County,34.55,47,-1.94,36.49
MO-199,Scotland County,33.23,41,-3.1,36.33
MO-201,Scott County,43,50,-2.66,45.66
MO-203,Shannon County,43.47,62,-0.72,44.19
MO-205,Shelby County,36.84,54,-0.95,37.79
MO-207,Stoddard County,46.44,62,-0.2,46.64
MO-209,Stone County,48.12,98,5.04,43.08
MO-211,Sullivan County,34.84,54,-2.24,37.08
MO-213,Taney County,50.28,107,7.67,42.61
MO-215,Texas County,47.07,82,3.83,43.24
MO-217,Vernon County,36.36,43,-4.01,40.37
MO-219,Warren County,41.4,71,1.92,39.48
MO-221,Washington County,50.34,106,9.25,41.09
MO-223,Wayne County,45.81,62,-0.09,45.9
MO-225,Webster County,48.18,91,5.13,43.05
MO-227,Worth County,31.96,44,-3.4,35.36
MO-229,Wright County,45.33,72,2.34,42.99
MO-510,St. Louis City,44.86,101,6.96,37.9
MT-001,Beaverhead County,18.27,36,-3.08,21.35
MT-003,Big Horn County,16.27,77,0.74,15.53
MT-005,Blaine County,13.57,68,-0.04,13.61
MT-007,Broadwater County,16.13,75,0.05,16.08
MT-009,Carbon County,17.91,72,0.35,17.56
MT-011,Carter County,16.54,92,2.24,14.3
MT-013,Cascade County,16,52,-1.23,17.23
MT-015,Chouteau County,12.98,54,-0.82,13.8
MT-017,Custer County,14.56,81,0.97,13.59
MT-019,Daniels County,11.91,43,-1.34,13.25
MT-021,Dawson County,14.68,82,1.44,13.24
MT-023,Deer Lodge County,19.71,39,-3.12,22.83
MT-025,Fallon County,15.77,85,1.67,14.1
MT-027,Fergus County,17.4,79,1.06,16.34
MT-029,Flathead County,35.23,57,-2.01,37.24
MT-031,Gallatin County,24.58,71,0.29,24.29
MT-033,Garfield County,12.7,64,0,12.7
MT-035,Glacier County,21.94,41,-3.56,25.5
MT-037,Golden Valley County,14.59,70,0.5,14.09
MT-039,Granite County,20.23,20,-4.35,24.58
MT-041,Hill County,11.37,59,-0.58,11.95
MT-043,Jefferson County,16.63,44,-1.88,18.51
MT-045,Judith Basin County,18.3,51,-1.49,19.79
MT-047,Lake County,26.23,82,1.21,25.02
MT-049,Lewis and Clark County,21.37,55,-1.63,23
MT-051,Liberty County,11.46,64,-0.24,11.7
MT-053,Lincoln County,30.31,44,-3.16,33.47
MT-055,McCone County,11.77,47,-1.02,12.79
MT-057,Madison County,24.11,85,1.01,23.1
MT-059,Meagher County,21.21,62,-0.77,21.98
MT-061,Mineral County,34.97,41,-3.37,38.34
MT-063,Missoula County,27.4,44,-2.48,29.88
MT-065,Musselshell County,14.95,86,1.36,13.59
MT-067,Park County,28.76,101,2.53,26.23
MT-069,Petroleum County,14.67,89,1.61,13.06
MT-071,Phillips County,11.02,44,-1.59,12.61
MT-073,Pondera County,13.36,27,-3.32,16.68
MT-075,Powder River County,16.35,92,1.76,14.59
MT-077,Powell County,24.33,43,-2.44,26.77
MT-079,Prairie County,13.85,78,1.08,12.77
MT-081,Ravalli County,24.66,28,-4.9,29.56
MT-083,Richland County,14.08,70,0.42,13.66
MT-085,Roosevelt County,12.49,54,-0.48,12.97
MT-087,Rosebud County,14.66,84,1.04,13.62
MT-089,Sanders County,30.9,63,-1.02,31.92
MT-091,Sheridan County,13.61,67,-0.19,13.8
MT-093,Silver Bow County,14.97,17,-3.75,18.72
MT-095,Stillwater County,19.46,87,1.57,17.89
MT-097,Sweet Grass County,19.47,75,0.71,18.76
MT-099,Teton County,14.84,25,-3.07,17.91
MT-101,Toole County,11.06,45,-1.41,12.47
MT-103,Treasure County,14.94,89,1.43,13.51
MT-105,Valley County,10.74,35,-1.78,12.52
MT-107,Wheatland County,15.32,55,-0.67,15.99
MT-109,Wibaux County,16.26,87,1.95,14.31
MT-111,Yellowstone County,14.65,80,1.14,13.51
NE-001,Adams County,18.32,13,-6.83,25.15
NE-003,Antelope County,19.18,14,-5.57,24.75
NE-005,Arthur County,13.49,14,-5.12,18.61
NE-007,Banner County,11.64,10,-5.56,17.2
NE-009,Blaine County,16.84,17,-5.63,22.47
NE-011,Boone County,18.65,11,-6.85,25.5
NE-013,Box Butte County,13.72,24,-3.11,16.83
NE-015,Boyd County,19.06,27,-3.77,22.83
NE-017,Brown County,16.63,14,-6.05,22.68
NE-019,Buffalo County,17.77,14,-6.44,24.21
NE-021,Burt County,19.19,6,-9.51,28.7
NE-023,Butler County,19.09,8,-9.05,28.14
NE-025,Cass County,22.62,12,-7.73,30.35
NE-027,Cedar County,19.09,12,-7.04,26.13
NE-029,Chase County,12.82,7,-6.09,18.91
